x_lo,x_hi,y_lo,y_hi,depth,block_upper
8.216666666666667,8.233333333333333,-0.17333333333333334,-0.16666666666666669,0,-3.605699462486125e-05
8.216666666666667,8.233333333333333,-0.18,-0.17333333333333334,0,-2.9565434063151063e-05
8.216666666666667,8.233333333333333,-0.18666666666666668,-0.18,0,-2.2151356597591406e-05
8.216666666666667,8.233333333333333,-0.19333333333333336,-0.18666666666666668,0,-1.3971120738801571e-05
8.216666666666667,8.233333333333333,-0.2,-0.19333333333333336,0,-5.208371439635266e-06
8.2,8.216666666666667,-0.10666666666666667,-0.1,0,-4.012512989632845e-05
8.2,8.216666666666667,-0.11333333333333334,-0.10666666666666667,0,-4.560952046567252e-05
8.2,8.216666666666667,-0.12,-0.11333333333333334,0,-5.037636255241027e-05
8.2,8.216666666666667,-0.12666666666666668,-0.12,0,-5.4237911829592764e-05
8.2,8.216666666666667,-0.13333333333333336,-0.12666666666666668,0,-5.701018340147404e-05
8.2,8.216666666666667,-0.14,-0.13333333333333336,0,-5.852280769712109e-05
8.2,8.216666666666667,-0.14666666666666667,-0.14,0,-5.862988326340627e-05
8.2,8.216666666666667,-0.15333333333333335,-0.14666666666666667,0,-5.72182882974789e-05
8.2,8.216666666666667,-0.16,-0.15333333333333335,0,-5.42107999121057e-05
8.2,8.216666666666667,-0.16666666666666669,-0.16,0,-4.956448905073813e-05
8.2,8.216666666666667,-0.17333333333333334,-0.16666666666666669,0,-4.326712086275181e-05
8.2,8.216666666666667,-0.18,-0.17333333333333334,0,-3.53339402363478e-05
8.2,8.216666666666667,-0.18666666666666668,-0.18,0,-2.580553402601429e-05
8.2,8.216666666666667,-0.19333333333333336,-0.18666666666666668,0,-1.47461762616e-05
8.2,8.216666666666667,-0.2,-0.19333333333333336,0,-2.24165605992312e-06
8.183333333333334,8.2,-0.10666666666666667,-0.1,0,-4.4836869201831234e-05
8.183333333333334,8.2,-0.11333333333333334,-0.10666666666666667,0,-5.247534611871235e-05
8.183333333333334,8.2,-0.12,-0.11333333333333334,0,-5.9260429676526515e-05
8.183333333333334,8.2,-0.12666666666666668,-0.12,0,-6.496901891087606e-05
8.183333333333334,8.2,-0.13333333333333336,-0.12666666666666668,0,-6.938007160262796e-05
8.183333333333334,8.2,-0.14,-0.13333333333333336,0,-7.22800227136334e-05
8.183333333333334,8.2,-0.14666666666666667,-0.14,0,-7.346818872513186e-05
8.183333333333334,8.2,-0.15333333333333335,-0.14666666666666667,0,-7.276137746711868e-05
8.183333333333334,8.2,-0.16,-0.15333333333333335,0,-6.999711171424185e-05
8.183333333333334,8.2,-0.16666666666666669,-0.16,0,-6.50353293272897e-05
8.183333333333334,8.2,-0.17333333333333334,-0.16666666666666669,0,-5.77588621726821e-05
8.183333333333334,8.2,-0.18,-0.17333333333333334,0,-4.8073180640828175e-05
8.183333333333334,8.2,-0.18666666666666668,-0.18,0,-3.590580911214395e-05
8.183333333333334,8.2,-0.19333333333333336,-0.18666666666666668,0,-2.1205636355751498e-05
8.183333333333334,8.2,-0.2,-0.19333333333333336,0,-3.942243707519863e-06
8.166666666666666,8.183333333333334,-0.10666666666666667,-0.1,0,-5.1457291653276513e-05
8.166666666666666,8.183333333333334,-0.11333333333333334,-0.10666666666666667,0,-6.246726480752615e-05
8.166666666666666,8.183333333333334,-0.12,-0.11333333333333334,0,-7.248534468261769e-05
8.166666666666666,8.183333333333334,-0.12666666666666668,-0.12,0,-8.123067563456727e-05
8.166666666666666,8.183333333333334,-0.13333333333333336,-0.12666666666666668,0,-8.841938718789455e-05
8.166666666666666,8.183333333333334,-0.14,-0.13333333333333336,0,-9.376822986699697e-05
8.166666666666666,8.183333333333334,-0.14666666666666667,-0.14,0,-9.69981703420757e-05
8.166666666666666,8.183333333333334,-0.15333333333333335,-0.14666666666666667,0,-9.78376903509718e-05
8.166666666666666,8.183333333333334,-0.16,-0.15333333333333335,0,-9.602558420780173e-05
8.166666666666666,8.183333333333334,-0.16666666666666669,-0.16,0,-9.131315644356748e-05
8.166666666666666,8.183333333333334,-0.17333333333333334,-0.16666666666666669,0,-8.346584372740809e-05
8.166666666666666,8.183333333333334,-0.18,-0.17333333333333334,0,-7.226438237132545e-05
8.166666666666666,8.183333333333334,-0.18666666666666668,-0.18,0,-5.7505697426911584e-05
8.166666666666666,8.183333333333334,-0.19333333333333336,-0.18666666666666668,0,-3.90037142078791e-05
