x,y,block
20.145,-0.125,-1.1041872434634758e-06
20.1475,-0.125,-1.0559623110598767e-06
20.15,-0.125,-1.0094958863156482e-06
20.1525,-0.125,-9.647497234953418e-07
20.155,-0.125,-9.216850602404538e-07
20.1575,-0.125,-8.802627062118684e-07
20.16,-0.125,-8.404431284140441e-07
20.1625,-0.125,-8.021865332590911e-07
20.165,-0.125,-7.654529453982166e-07
20.1675,-0.125,-7.302022833646029e-07
20.17,-0.125,-6.963944320674844e-07
20.1725,-0.125,-6.639893121723728e-07
20.175,-0.125,-6.329469464129366e-07
20.1775,-0.125,-6.032275228781368e-07
20.18,-0.125,-5.747914553075995e-07
20.1825,-0.125,-5.47599440445651e-07
20.185,-0.125,-5.216125124998489e-07
20.1875,-0.125,-4.967920947325841e-07
20.19,-0.125,-4.731000482514022e-07
20.1925,-0.125,-4.504987180241993e-07
20.195,-0.125,-4.2895097617508116e-07
20.1975,-0.125,-4.0842026260319286e-07
20.2,-0.125,-3.888706229702776e-07
20.2025,-0.125,-3.7026674410475843e-07
20.205,-0.125,-3.525739868685655e-07
20.2075,-0.125,-3.3575841653491603e-07
20.21,-0.125,-3.1978683072208116e-07
20.2125,-0.125,-3.046267849361391e-07
20.215,-0.125,-2.902466157640749e-07
20.2175,-0.125,-2.7661546177444243e-07
20.22,-0.125,-2.6370328216643224e-07
20.2225,-0.125,-2.5148087322106386e-07
20.225,-0.125,-2.399198826035221e-07
20.2275,-0.125,-2.2899282156533237e-07
20.23,-0.125,-2.1867307509540452e-07
20.2325,-0.125,-2.0893491007418084e-07
20.235,-0.125,-1.9975348147408402e-07
20.2375,-0.125,-1.9110483666506817e-07
20.24,-0.125,-1.8296591786481692e-07
20.2425,-0.125,-1.7531456279961904e-07
20.245,-0.125,-1.6812950360809158e-07
20.2475,-0.125,-1.613903640558689e-07
20.25,-0.125,-1.5507765509765551e-07
20.2525,-0.125,-1.4917276884830846e-07
20.255,-0.125,-1.4365797100688672e-07
20.2575,-0.125,-1.3851639178834408e-07
20.26,-0.125,-1.3373201540938206e-07
20.2625,-0.125,-1.292896681860113e-07
20.265,-0.125,-1.2517500528551633e-07
20.2675,-0.125,-1.2137449618776578e-07
20.27,-0.125,-1.1787540890875405e-07
20.2725,-0.125,-1.1466579302771036e-07
20.275,-0.125,-1.1173446158044716e-07
20.2775,-0.125,-1.0907097185646022e-07
20.28,-0.125,-1.0666560515945679e-07
20.2825,-0.125,-1.0450934557438274e-07
20.285,-0.125,-1.0259385779496535e-07
20.2875,-0.125,-1.0091146405564346e-07
20.29,-0.125,-9.94551202243992e-08
20.2925,-0.125,-9.821839109634104e-08
20.295,-0.125,-9.719542494453756e-08
20.2975,-0.125,-9.638092736929717e-08
20.3,-0.125,-9.577013450059222e-08
20.3025,-0.125,-9.53587855913002e-08
20.305,-0.125,-9.514309506361286e-08
20.3075,-0.125,-9.511972403616874e-08
20.31,-0.125,-9.52857513944467e-08
20.3125,-0.125,-9.563864444315097e-08
20.315,-0.125,-9.617622918430828e-08
20.3175,-0.125,-9.68966602734544e-08
20.32,-0.125,-9.779839068987408e-08
20.3225,-0.125,-9.888014117101952e-08
20.325,-0.125,-1.0014086945523505e-07
20.3275,-0.125,-1.0157973937014389e-07
20.33,-0.125,-1.0319608981555269e-07
20.3325,-0.125,-1.0498940368067566e-07
20.335,-0.125,-1.069592767376582e-07
20.3375,-0.125,-1.091053865522893e-07
20.34,-0.125,-1.114274614521524e-07
20.3425,-0.125,-1.1392524959471339e-07
20.345,-0.125,-1.1659848816986394e-07
20.3475,-0.125,-1.1944687278420008e-07
20.35,-0.125,-1.2247002705413226e-07
20.3525,-0.125,-1.256674724554413e-07
20.355,-0.125,-1.2903859846167242e-07
20.3575,-0.125,-1.3258263300675703e-07
20.36,-0.125,-1.3629861331245438e-07
20.3625,-0.125,-1.4018535711001804e-07
20.365,-0.125,-1.4424143429344394e-07
20.3675,-0.125,-1.4846513904043852e-07
20.37,-0.125,-1.5285446242739902e-07
20.3725,-0.125,-1.5740706557831286e-07
20.375,-0.125,-1.6212025337357662e-07
20.3775,-0.125,-1.6699094875331514e-07
20.38,-0.125,-1.7201566764325954e-07
20.3825,-0.125,-1.7719049453332977e-07
20.385,-0.125,-1.8251105873761896e-07
20.3875,-0.125,-1.8797251136523535e-07
20.39,-0.125,-1.9356950302464887e-07
20.3925,-0.125,-1.9929616229403472e-07
20.395,-0.125,-2.0514607497933738e-07
20.3975,-0.125,-2.1111226418478976e-07
20.4,-0.125,-2.1718717122274683e-07
20.4025,-0.125,-2.2336263738344723e-07
20.405,-0.125,-2.2962988658787947e-07
20.4075,-0.125,-2.3597950894724916e-07
20.41,-0.125,-2.4240144524425826e-07
20.4125,-0.125,-2.488849723667978e-07
20.415,-0.125,-2.5541868970013256e-07
20.4175,-0.125,-2.619905065061609e-07
20.42,-0.125,-2.685876303026237e-07
20.4225,-0.125,-2.7519655625972707e-07
20.425,-0.125,-2.818030576310477e-07
20.4275,-0.125,-2.883921772300861e-07
20.43,-0.125,-2.9494821997403847e-07
20.4325,-0.125,-3.014547464983078e-07
20.435,-0.125,-3.078945678622723e-07
20.4375,-0.125,-3.1424974135400976e-07
20.44,-0.125,-3.2050156740520543e-07
20.4425,-0.125,-3.266305876268046e-07
20.445,-0.125,-3.3261658397179456e-07
20.4475,-0.125,-3.3843857903944737e-07
20.45,-0.125,-3.440748375187593e-07
20.4525,-0.125,-3.4950286878661597e-07
20.455,-0.125,-3.546994306611807e-07
20.4575,-0.125,-3.5964053431522907e-07
20.46,-0.125,-3.643014503531574e-07
20.4625,-0.125,-3.6865671606161537e-07
20.465,-0.125,-3.72680143817473e-07
20.4675,-0.125,-3.763448306810725e-07
20.47,-0.125,-3.796231691471828e-07
20.4725,-0.125,-3.82486859075715e-07
20.475,-0.125,-3.8490692078258763e-07
20.4775,-0.125,-3.868537093057226e-07
20.48,-0.125,-3.88296929827061e-07
20.4825,-0.125,-3.8920565425585825e-07
20.485,-0.125,-3.8954833896871134e-07
20.4875,-0.125,-3.892928436932448e-07
20.49,-0.125,-3.8840645153512763e-07
20.4925,-0.125,-3.8685589014080586e-07
20.495,-0.125,-3.846073539897088e-07
20.4975,-0.125,-3.8162652778648186e-07
20.5,-0.125,-3.77878610984713e-07
20.0,-0.12375000000000001,-6.766244180195757e-06
20.0025,-0.12375000000000001,-6.6507347041891545e-06
20.005,-0.12375000000000001,-6.5330212152682345e-06
20.0075,-0.12375000000000001,-6.413380801942147e-06
20.01,-0.12375000000000001,-6.292078390208053e-06
20.0125,-0.12375000000000001,-6.169367053013581e-06
20.015,-0.12375000000000001,-6.0454883161125854e-06
20.0175,-0.12375000000000001,-5.920672460252644e-06
20.02,-0.12375000000000001,-5.795138819698696e-06
20.0225,-0.12375000000000001,-5.669096077026966e-06
20.025,-0.12375000000000001,-5.54274255419471e-06
20.0275,-0.12375000000000001,-5.4162664998316464e-06
20.03,-0.12375000000000001,-5.289846372753114e-06
20.0325,-0.12375000000000001,-5.163651121651569e-06
20.035,-0.12375000000000001,-5.037840460942474e-06
20.0375,-0.12375000000000001,-4.912565142791183e-06
20.04,-0.12375000000000001,-4.78796722522128e-06
20.0425,-0.12375000000000001,-4.664180336355019e-06
20.045,-0.12375000000000001,-4.541329934743244e-06
20.0475,-0.12375000000000001,-4.419533565779232e-06
20.05,-0.12375000000000001,-4.29890111415913e-06
20.0525,-0.12375000000000001,-4.179535052410351e-06
20.055,-0.12375000000000001,-4.061530685460592e-06
20.0575,-0.12375000000000001,-3.944976391243903e-06
20.06,-0.12375000000000001,-3.829953857321705e-06
20.0625,-0.12375000000000001,-3.716538313540278e-06
20.065,-0.12375000000000001,-3.6047987606931922e-06
20.0675,-0.12375000000000001,-3.4947981952081942e-06
20.07,-0.12375000000000001,-3.3865938298219598e-06
20.0725,-0.12375000000000001,-3.280237310298551e-06
20.075,-0.12375000000000001,-3.175774928132828e-06
20.0775,-0.12375000000000001,-3.0732478292735775e-06
20.08,-0.12375000000000001,-2.9726922188753652e-06
20.0825,-0.12375000000000001,-2.874139562049828e-06
20.085,-0.12375000000000001,-2.7776167806603136e-06
20.0875,-0.12375000000000001,-2.6831464461483357e-06
20.09,-0.12375000000000001,-2.590746968389899e-06
20.0925,-0.12375000000000001,-2.500432780621888e-06
20.095,-0.12375000000000001,-2.4122145204201717e-06
20.0975,-0.12375000000000001,-2.3260992067466036e-06
20.1,-0.12375000000000001,-2.2420904131002315e-06
20.1025,-0.12375000000000001,-2.160188436755317e-06
20.105,-0.12375000000000001,-2.080390464122405e-06
20.1075,-0.12375000000000001,-2.002690732246657e-06
20.11,-0.12375000000000001,-1.927080686445546e-06
20.1125,-0.12375000000000001,-1.853549134135691e-06
20.115,-0.12375000000000001,-1.7820823948307436e-06
20.1175,-0.12375000000000001,-1.7126644463608925e-06
20.12,-0.12375000000000001,-1.6452770673254784e-06
20.1225,-0.12375000000000001,-1.5798999757938784e-06
20.125,-0.12375000000000001,-1.516510964294425e-06
20.1275,-0.12375000000000001,-1.4550860311059074e-06
20.13,-0.12375000000000001,-1.3955995078732442e-06
20.1325,-0.12375000000000001,-1.338024183595887e-06
20.135,-0.12375000000000001,-1.2823314249840778e-06
20.1375,-0.12375000000000001,-1.2284912932428582e-06
20.14,-0.12375000000000001,-1.1764726572913608e-06
20.1425,-0.12375000000000001,-1.1262433034649992e-06
20.145,-0.12375000000000001,-1.077770041716446e-06
20.1475,-0.12375000000000001,-1.0310188083601129e-06
20.15,-0.12375000000000001,-9.859547653837422e-07
20.1525,-0.12375000000000001,-9.425423963747215e-07
20.155,-0.12375000000000001,-9.007455990688827e-07
20.1575,-0.12375000000000001,-8.605277745973368e-07
20.16,-0.12375000000000001,-8.218519134279565e-07
20.1625,-0.12375000000000001,-7.846806780665663e-07
20.165,-0.12375000000000001,-7.48976482537216e-07
20.1675,-0.12375000000000001,-7.147015686942327e-07
20.17,-0.12375000000000001,-6.818180793950734e-07
20.1725,-0.12375000000000001,-6.502881285789276e-07
20.175,-0.12375000000000001,-6.200738682869443e-07
20.1775,-0.12375000000000001,-5.911375526744667e-07
20.18,-0.12375000000000001,-5.634415990436409e-07
20.1825,-0.12375000000000001,-5.369486459478275e-07
20.185,-0.12375000000000001,-5.11621608412487e-07
20.1875,-0.12375000000000001,-4.87423730303562e-07
20.19,-0.12375000000000001,-4.643186339029626e-07
20.1925,-0.12375000000000001,-4.422703667233137e-07
20.195,-0.12375000000000001,-4.212434456120045e-07
20.1975,-0.12375000000000001,-4.0120289819148715e-07
20.2,-0.12375000000000001,-3.821143016748187e-07
20.2025,-0.12375000000000001,-3.639438191107602e-07
20.205,-0.12375000000000001,-3.4665823309951605e-07
20.2075,-0.12375000000000001,-3.3022497702793155e-07
20.21,-0.12375000000000001,-3.1461216387025176e-07
20.2125,-0.12375000000000001,-2.9978861260438655e-07
20.215,-0.12375000000000001,-2.85723872289014e-07
20.2175,-0.12375000000000001,-2.723882438522097e-07
20.22,-0.12375000000000001,-2.5975279963721105e-07
20.2225,-0.12375000000000001,-2.4778940075692555e-07
20.225,-0.12375000000000001,-2.3647071230443972e-07
20.2275,-0.12375000000000001,-2.257702164704445e-07
20.23,-0.12375000000000001,-2.1566222361369708e-07
20.2325,-0.12375000000000001,-2.0612188133951258e-07
20.235,-0.12375000000000001,-1.9712518162947297e-07
20.2375,-0.12375000000000001,-1.886489660802679e-07
20.24,-0.12375000000000001,-1.8067092929062357e-07
20.2425,-0.12375000000000001,-1.7316962046124304e-07
20.245,-0.12375000000000001,-1.6612444324277069e-07
20.2475,-0.12375000000000001,-1.595156538937819e-07
20.25,-0.12375000000000001,-1.5332435779186855e-07
20.2525,-0.12375000000000001,-1.4753250435284658e-07
20.255,-0.12375000000000001,-1.4212288040449886e-07
20.2575,-0.12375000000000001,-1.3707910206994312e-07
20.26,-0.12375000000000001,-1.3238560520500302e-07
20.2625,-0.12375000000000001,-1.2802763444681537e-07
20.265,-0.12375000000000001,-1.2399123091748468e-07
20.2675,-0.12375000000000001,-1.2026321863592864e-07
20.27,-0.12375000000000001,-1.1683118969104978e-07
20.2725,-0.12375000000000001,-1.1368348821701732e-07
20.275,-0.12375000000000001,-1.1080919323288691e-07
20.2775,-0.12375000000000001,-1.081981003842946e-07
20.28,-0.12375000000000001,-1.0584070264490471e-07
20.2825,-0.12375000000000001,-1.0372817002338462e-07
20.285,-0.12375000000000001,-1.0185232832527687e-07
20.2875,-0.12375000000000001,-1.002056370180487e-07
20.29,-0.12375000000000001,-9.878116625096931e-08
20.2925,-0.12375000000000001,-9.757257307314092e-08
20.295,-0.12375000000000001,-9.657407690273999e-08
20.2975,-0.12375000000000001,-9.578043429076611e-08
20.3,-0.12375000000000001,-9.51869130317249e-08
20.3025,-0.12375000000000001,-9.47892656607115e-08
20.305,-0.12375000000000001,-9.458370239571644e-08
20.3075,-0.12375000000000001,-9.456686355598639e-08
20.31,-0.12375000000000001,-9.473579151657818e-08
20.3125,-0.12375000000000001,-9.508790223762374e-08
20.315,-0.12375000000000001,-9.562095641186876e-08
20.3175,-0.12375000000000001,-9.633303028311096e-08
20.32,-0.12375000000000001,-9.722248617088489e-08
20.3225,-0.12375000000000001,-9.828794275027694e-08
20.325,-0.12375000000000001,-9.952824513260762e-08
20.3275,-0.12375000000000001,-1.0094243478190428e-07
20.33,-0.12375000000000001,-1.0252971931770614e-07
20.3325,-0.12375000000000001,-1.0428944224212116e-07
20.335,-0.12375000000000001,-1.062210526338075e-07
20.3375,-0.12375000000000001,-1.0832407484881063e-07
20.34,-0.12375000000000001,-1.1059807826957747e-07
20.3425,-0.12375000000000001,-1.1304264714196508e-07
20.345,-0.12375000000000001,-1.1565735053721404e-07
20.3475,-0.12375000000000001,-1.1844171248403666e-07
20.35,-0.12375000000000001,-1.2139518229802307e-07
20.3525,-0.12375000000000001,-1.245171051566979e-07
20.355,-0.12375000000000001,-1.2780669295110463e-07
20.3575,-0.12375000000000001,-1.3126299544970558e-07
20.36,-0.12375000000000001,-1.3488487181478075e-07
20.3625,-0.12375000000000001,-1.3867096250099895e-07
20.365,-0.12375000000000001,-1.426196615725917e-07
20.3675,-0.12375000000000001,-1.4672908947486948e-07
20.37,-0.12375000000000001,-1.5099706628783663e-07
20.3725,-0.12375000000000001,-1.5542108549898302e-07
20.375,-0.12375000000000001,-1.5999828832357674e-07
20.3775,-0.12375000000000001,-1.6472543860542783e-07
20.38,-0.12375000000000001,-1.6959889832579662e-07
20.3825,-0.12375000000000001,-1.7461460375166172e-07
20.385,-0.12375000000000001,-1.7976804225068455e-07
20.3875,-0.12375000000000001,-1.850542298025863e-07
20.39,-0.12375000000000001,-1.9046768922967777e-07
20.3925,-0.12375000000000001,-1.9600242917842945e-07
20.395,-0.12375000000000001,-2.016519238734783e-07
20.3975,-0.12375000000000001,-2.074090936703709e-07
20.4,-0.12375000000000001,-2.1326628643035373e-07
20.4025,-0.12375000000000001,-2.192152597412619e-07
20.405,-0.12375000000000001,-2.2524716400575203e-07
20.4075,-0.12375000000000001,-2.3135252641958467e-07
20.41,-0.12375000000000001,-2.375212358582131e-07
20.4125,-0.12375000000000001,-2.4374252869661096e-07
20.415,-0.12375000000000001,-2.500049755746026e-07
20.4175,-0.12375000000000001,-2.562964691320761e-07
20.42,-0.12375000000000001,-2.6260421272685016e-07
20.4225,-0.12375000000000001,-2.689147101567592e-07
20.425,-0.12375000000000001,-2.75213756395644e-07
20.4275,-0.12375000000000001,-2.814864293618935e-07
20.43,-0.12375000000000001,-2.877170827361944e-07
20.4325,-0.12375000000000001,-2.938893398336623e-07
20.435,-0.12375000000000001,-2.999860885510463e-07
20.4375,-0.12375000000000001,-3.0598947739457517e-07
20.44,-0.12375000000000001,-3.1188091260502503e-07
20.4425,-0.12375000000000001,-3.176410563814247e-07
20.445,-0.12375000000000001,-3.2324982621972923e-07
20.4475,-0.12375000000000001,-3.2868639537373424e-07
20.45,-0.12375000000000001,-3.3392919443920126e-07
20.4525,-0.12375000000000001,-3.389559140752353e-07
20.455,-0.12375000000000001,-3.437435088637794e-07
20.4575,-0.12375000000000001,-3.4826820231419244e-07
20.46,-0.12375000000000001,-3.5250549301158607e-07
20.4625,-0.12375000000000001,-3.564301619232801e-07
20.465,-0.12375000000000001,-3.6001628084699713e-07
20.4675,-0.12375000000000001,-3.6323722202548425e-07
20.47,-0.12375000000000001,-3.6606566890303194e-07
20.4725,-0.12375000000000001,-3.684736280432627e-07
20.475,-0.12375000000000001,-3.7043244219423713e-07
20.4775,-0.12375000000000001,-3.7191280450679914e-07
20.48,-0.12375000000000001,-3.7288477389600944e-07
20.4825,-0.12375000000000001,-3.7331779154654567e-07
20.485,-0.12375000000000001,-3.731806985558793e-07
20.4875,-0.12375000000000001,-3.7244175470714215e-07
20.49,-0.12375000000000001,-3.7106865837010983e-07
20.4925,-0.12375000000000001,-3.6902856751593063e-07
20.495,-0.12375000000000001,-3.6628812185074474e-07
20.4975,-0.12375000000000001,-3.6281346602995053e-07
20.5,-0.12375000000000001,-3.5857027399046913e-07
20.0,-0.12250000000000001,-6.400881016976287e-06
20.0025,-0.12250000000000001,-6.298130758764186e-06
20.005,-0.12250000000000001,-6.192821873501461e-06
20.0075,-0.12250000000000001,-6.0852383979666755e-06
20.01,-0.12250000000000001,-5.975652143003828e-06
20.0125,-0.12250000000000001,-5.864323002102842e-06
20.015,-0.12250000000000001,-5.7514992563910986e-06
20.0175,-0.12250000000000001,-5.637417876001174e-06
20.02,-0.12250000000000001,-5.522304817805034e-06
20.0225,-0.12250000000000001,-5.406375319443029e-06
20.025,-0.12250000000000001,-5.289834189660885e-06
20.0275,-0.12250000000000001,-5.172876094911787e-06
20.03,-0.12250000000000001,-5.055685842183763e-06
20.0325,-0.12250000000000001,-4.9384386580713315e-06
20.035,-0.12250000000000001,-4.821300464003285e-06
20.0375,-0.12250000000000001,-4.704428147694054e-06
20.04,-0.12250000000000001,-4.587969830708318e-06
20.0425,-0.12250000000000001,-4.472065132184367e-06
20.045,-0.12250000000000001,-4.356845428671467e-06
20.0475,-0.12250000000000001,-4.24243411009566e-06
20.05,-0.12250000000000001,-4.128946831786764e-06
20.0525,-0.12250000000000001,-4.016491762611269e-06
20.055,-0.12250000000000001,-3.905169829172285e-06
20.0575,-0.12250000000000001,-3.7950749560725447e-06
20.06,-0.12250000000000001,-3.686294302234052e-06
20.0625,-0.12250000000000001,-3.578908493258457e-06
20.065,-0.12250000000000001,-3.4729918498499146e-06
20.0675,-0.12250000000000001,-3.3686126122689523e-06
20.07,-0.12250000000000001,-3.265833160807992e-06
20.0725,-0.12250000000000001,-3.1647102323432857e-06
20.075,-0.12250000000000001,-3.065295132895894e-06
20.0775,-0.12250000000000001,-2.9676339462349677e-06
20.08,-0.12250000000000001,-2.8717677385455848e-06
20.0825,-0.12250000000000001,-2.7777327591142097e-06
20.085,-0.12250000000000001,-2.685560637090704e-06
20.0875,-0.12250000000000001,-2.595278574303341e-06
20.09,-0.12250000000000001,-2.50690953413395e-06
20.0925,-0.12250000000000001,-2.4204724264826704e-06
20.095,-0.12250000000000001,-2.335982288814683e-06
20.0975,-0.12250000000000001,-2.253450463303475e-06
20.1,-0.12250000000000001,-2.1728847700944124e-06
20.1025,-0.12250000000000001,-2.0942896766833974e-06
20.105,-0.12250000000000001,-2.0176664634474098e-06
20.1075,-0.12250000000000001,-1.9430133853306643e-06
20.11,-0.12250000000000001,-1.8703258296919161e-06
20.1125,-0.12250000000000001,-1.7995964703731468e-06
20.115,-0.12250000000000001,-1.7308154179502078e-06
20.1175,-0.12250000000000001,-1.6639703662381217e-06
20.12,-0.12250000000000001,-1.5990467350427248e-06
20.1225,-0.12250000000000001,-1.5360278091917396e-06
20.125,-0.12250000000000001,-1.4748948738659463e-06
20.1275,-0.12250000000000001,-1.4156273462616956e-06
20.13,-0.12250000000000001,-1.3582029035923903e-06
20.1325,-0.12250000000000001,-1.3025976074889023e-06
20.135,-0.12250000000000001,-1.2487860247820227e-06
20.1375,-0.12250000000000001,-1.1967413447371801e-06
20.14,-0.12250000000000001,-1.146435492742973e-06
20.1425,-0.12250000000000001,-1.0978392404979744e-06
20.145,-0.12250000000000001,-1.050922312719422e-06
20.1475,-0.12250000000000001,-1.0056534904105596e-06
20.15,-0.12250000000000001,-9.620007107163786e-07
20.1525,-0.12250000000000001,-9.199311634076499e-07
20.155,-0.12250000000000001,-8.794113840065973e-07
20.1575,-0.12250000000000001,-8.404073436281548e-07
20.16,-0.12250000000000001,-8.028845355310488e-07
20.1625,-0.12250000000000001,-7.668080584437033e-07
20.165,-0.12250000000000001,-7.321426966881395e-07
20.1675,-0.12250000000000001,-6.98852997146044e-07
20.17,-0.12250000000000001,-6.669033431056896e-07
20.1725,-0.12250000000000001,-6.362580250245747e-07
20.175,-0.12250000000000001,-6.068813082506523e-07
20.1775,-0.12250000000000001,-5.787374977480521e-07
20.18,-0.12250000000000001,-5.517909998560753e-07
20.1825,-0.12250000000000001,-5.260063811339129e-07
20.185,-0.12250000000000001,-5.013484243332635e-07
20.1875,-0.12250000000000001,-4.777821815312347e-07
20.19,-0.12250000000000001,-4.552730244815632e-07
20.1925,-0.12250000000000001,-4.3378669221630674e-07
20.195,-0.12250000000000001,-4.1328933594835184e-07
20.1975,-0.12250000000000001,-3.937475613191877e-07
20.2,-0.12250000000000001,-3.751284680344808e-07
20.2025,-0.12250000000000001,-3.573996869350586e-07
20.205,-0.12250000000000001,-3.405294145521743e-07
20.2075,-0.12250000000000001,-3.24486445186717e-07
20.21,-0.12250000000000001,-3.0924020056623074e-07
20.2125,-0.12250000000000001,-2.9476075712311996e-07
20.215,-0.12250000000000001,-2.810188709414354e-07
20.2175,-0.12250000000000001,-2.679860004234653e-07
20.22,-0.12250000000000001,-2.556343267190193e-07
20.2225,-0.12250000000000001,-2.439367719718605e-07
20.225,-0.12250000000000001,-2.3286701542504496e-07
20.2275,-0.12250000000000001,-2.2239950744163553e-07
20.23,-0.12250000000000001,-2.125094814824184e-07
20.2325,-0.12250000000000001,-2.0317296409570264e-07
20.235,-0.12250000000000001,-1.9436678296493304e-07
20.2375,-0.12250000000000001,-1.8606857306718388e-07
20.24,-0.12250000000000001,-1.7825678098402843e-07
20.2425,-0.12250000000000001,-1.7091066742966013e-07
20.245,-0.12250000000000001,-1.6401030802839242e-07
20.2475,-0.12250000000000001,-1.5753659240574026e-07
20.25,-0.12250000000000001,-1.514712216336114e-07
20.2525,-0.12250000000000001,-1.45796704086143e-07
20.255,-0.12250000000000001,-1.404963497509904e-07
20.2575,-0.12250000000000001,-1.3555426305093312e-07
20.26,-0.12250000000000001,-1.3095533422037382e-07
20.2625,-0.12250000000000001,-1.266852292929674e-07
20.265,-0.12250000000000001,-1.2273037874348887e-07
20.2675,-0.12250000000000001,-1.1907796483881988e-07
20.27,-0.12250000000000001,-1.1571590774718367e-07
20.2725,-0.12250000000000001,-1.1263285044991388e-07
20.275,-0.12250000000000001,-1.0981814251477109e-07
20.2775,-0.12250000000000001,-1.0726182276935938e-07
20.28,-0.12250000000000001,-1.0495460093217852e-07
20.2825,-0.12250000000000001,-1.0288783824614559e-07
20.285,-0.12250000000000001,-1.010535271639743e-07
20.2875,-0.12250000000000001,-9.944427013203883e-08
20.29,-0.12250000000000001,-9.805325752784787e-08
20.2925,-0.12250000000000001,-9.68742447884335e-08
20.295,-0.12250000000000001,-9.590152878717039e-08
20.2975,-0.12250000000000001,-9.512992349967797e-08
20.3,-0.12250000000000001,-9.455473501149521e-08
20.3025,-0.12250000000000001,-9.417173590619916e-08
20.305,-0.12250000000000001,-9.397713909319313e-08
20.3075,-0.12250000000000001,-9.396757110571645e-08
20.31,-0.12250000000000001,-9.414004492734284e-08
20.3125,-0.12250000000000001,-9.449193238725237e-08
20.315,-0.12250000000000001,-9.502093616598656e-08
20.3175,-0.12250000000000001,-9.572506146541196e-08
20.32,-0.12250000000000001,-9.660258737617349e-08
20.3225,-0.12250000000000001,-9.765203799263432e-08
20.325,-0.12250000000000001,-9.887215332045907e-08
20.3275,-0.12250000000000001,-1.0026186001072444e-07
20.33,-0.12250000000000001,-1.0182024197206145e-07
20.3325,-0.12250000000000001,-1.035465108969723e-07
20.335,-0.12250000000000001,-1.0543997674629073e-07
20.3375,-0.12250000000000001,-1.0750001823043176e-07
20.34,-0.12250000000000001,-1.0972605332831252e-07
20.3425,-0.12250000000000001,-1.1211750988447039e-07
20.345,-0.12250000000000001,-1.1467379632027655e-07
20.3475,-0.12250000000000001,-1.1739427250408346e-07
20.35,-0.12250000000000001,-1.2027822080845853e-07
20.3525,-0.12250000000000001,-1.2332481740079577e-07
20.355,-0.12250000000000001,-1.2653310379926727e-07
20.3575,-0.12250000000000001,-1.2990195872893313e-07
20.36,-0.12250000000000001,-1.334300703187972e-07
20.3625,-0.12250000000000001,-1.371159086682498e-07
20.365,-0.12250000000000001,-1.4095769882015858e-07
20.3675,-0.12250000000000001,-1.449533941746465e-07
20.37,-0.12250000000000001,-1.4910065037283252e-07
20.3725,-0.12250000000000001,-1.533967996865087e-07
20.375,-0.12250000000000001,-1.5783882594182728e-07
20.3775,-0.12250000000000001,-1.624233400092392e-07
20.38,-0.12250000000000001,-1.6714655588934577e-07
20.3825,-0.12250000000000001,-1.7200426742325712e-07
20.385,-0.12250000000000001,-1.7699182565523983e-07
20.3875,-0.12250000000000001,-1.8210411687840212e-07
20.39,-0.12250000000000001,-1.873355413840892e-07
20.3925,-0.12250000000000001,-1.9267999294942967e-07
20.395,-0.12250000000000001,-1.981308390803605e-07
20.3975,-0.12250000000000001,-2.0368090204035805e-07
20.4,-0.12250000000000001,-2.0932244068475804e-07
20.4025,-0.12250000000000001,-2.1504713312794614e-07
20.405,-0.12250000000000001,-2.2084606025980284e-07
20.4075,-0.12250000000000001,-2.2670969013997483e-07
20.41,-0.12250000000000001,-2.3262786328180653e-07
20.4125,-0.12250000000000001,-2.3858977885655837e-07
20.415,-0.12250000000000001,-2.445839818255694e-07
20.4175,-0.12250000000000001,-2.505983510269653e-07
20.42,-0.12250000000000001,-2.566200882298023e-07
20.4225,-0.12250000000000001,-2.626357081745499e-07
20.425,-0.12250000000000001,-2.686310296139511e-07
20.4275,-0.12250000000000001,-2.745911673678084e-07
20.43,-0.12250000000000001,-2.805005254119677e-07
20.4325,-0.12250000000000001,-2.863427910051805e-07
20.435,-0.12250000000000001,-2.921009298739768e-07
20.4375,-0.12250000000000001,-2.9775718246340424e-07
20.44,-0.12250000000000001,-3.0329306126601064e-07
20.4425,-0.12250000000000001,-3.086893492349465e-07
20.445,-0.12250000000000001,-3.139260992946034e-07
20.4475,-0.12250000000000001,-3.189826349568629e-07
20.45,-0.12250000000000001,-3.2383755204428927e-07
20.4525,-0.12250000000000001,-3.284687215329307e-07
20.455,-0.12250000000000001,-3.328532935189243e-07
20.4575,-0.12250000000000001,-3.3696770230889535e-07
20.46,-0.12250000000000001,-3.407876726441225e-07
20.4625,-0.12250000000000001,-3.4428822705934725e-07
20.465,-0.12250000000000001,-3.474436943709304e-07
20.4675,-0.12250000000000001,-3.502277193139041e-07
20.47,-0.12250000000000001,-3.5261327330193516e-07
20.4725,-0.12250000000000001,-3.5457266633718255e-07
20.475,-0.12250000000000001,-3.5607756004459834e-07
20.4775,-0.12250000000000001,-3.570989818474994e-07
20.48,-0.12250000000000001,-3.576073402679738e-07
20.4825,-0.12250000000000001,-3.575724413547741e-07
20.485,-0.12250000000000001,-3.569635062327121e-07
20.4875,-0.12250000000000001,-3.5574918976634455e-07
20.49,-0.12250000000000001,-3.538976003332344e-07
20.4925,-0.12250000000000001,-3.513763206985495e-07
20.495,-0.12250000000000001,-3.48152429987252e-07
20.4975,-0.12250000000000001,-3.441925267275672e-07
