s,round6_deficit,round7_deficit,round8_seed_deficit,round6_signed_clearance,round7_signed_clearance,round8_seed_signed_clearance
9.879999999999999893e-01,0.000000000000000000e+00,1.118370727253842692e-02,6.252818394730641494e-02,6.073328627344085767e-02,2.881629272746157391e-02,-2.252818394730640716e-02
9.889999999999999902e-01,0.000000000000000000e+00,1.217902546241543538e-02,6.345001454201602831e-02,6.091238175941263849e-02,2.782097453758456546e-02,-2.345001454201602401e-02
9.899999999999999911e-01,0.000000000000000000e+00,1.317507524188011800e-02,6.437286588508132901e-02,6.005900627417324472e-02,2.682492475811988283e-02,-2.437286588508131777e-02
9.909999999999999920e-01,0.000000000000000000e+00,1.417186435392553054e-02,6.529551559194117505e-02,5.910092609431839838e-02,2.582813564607447029e-02,-2.529551559194117769e-02
9.919999999999999929e-01,0.000000000000000000e+00,1.516938184922011698e-02,6.621774998142090918e-02,5.814194734132974163e-02,2.483061815077988385e-02,-2.621774998142090835e-02
9.929999999999999938e-01,0.000000000000000000e+00,1.616759351361106087e-02,6.714049387639910160e-02,5.718197880361104019e-02,2.383240648638893996e-02,-2.714049387639909730e-02
9.939999999999999947e-01,0.000000000000000000e+00,1.716643652687660851e-02,6.806190970802042384e-02,5.622093108928041122e-02,2.283356347312339232e-02,-2.806190970802041607e-02
9.949999999999999956e-01,0.000000000000000000e+00,1.816581316335134574e-02,6.898352000193899713e-02,5.525871764625202992e-02,2.183418683664865509e-02,-2.898352000193899977e-02
9.959999999999999964e-01,0.000000000000000000e+00,1.916558325914792527e-02,6.990379366009082107e-02,5.429525580230933068e-02,2.083441674085207557e-02,-2.990379366009082024e-02
9.969999999999999973e-01,0.000000000000000000e+00,2.016555504317595754e-02,7.082314775163434106e-02,5.333046780343105031e-02,1.983444495682404329e-02,-3.082314775163434370e-02
9.979999999999999982e-01,0.000000000000000000e+00,2.116547373959884806e-02,7.174161113447015403e-02,5.236428182711206497e-02,1.883452626040115277e-02,-3.174161113447015320e-02
9.989999999999999991e-01,0.000000000000000000e+00,2.216500706576604932e-02,7.265801614590625124e-02,5.139663294668231353e-02,1.783499293423395152e-02,-3.265801614590625040e-02
1.000000000000000000e+00,0.000000000000000000e+00,2.316372632083859781e-02,7.357367003889966894e-02,5.042746402276982592e-02,1.683627367916140302e-02,-3.357367003889966117e-02
