phase,scale,tx,ty,contact_cluster_count,dual_eq_residual,dual_norm_residual,duality_gap
2.513274122871834493e+00,1.049905634140889887e+00,1.624838418470045398e-01,2.483514113926479083e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,2.220446049250313081e-16
2.530727415391778035e+00,1.049837222805432901e+00,1.618205188013933926e-01,2.474376560553479820e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
2.548180707911721132e+00,1.049886758787377472e+00,1.612612961926591371e-01,2.466019213455255543e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,2.220446049250313081e-16
2.565634000431664230e+00,1.049901967846261330e+00,1.606529518309313398e-01,2.456910693015748604e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
2.583087292951607772e+00,1.049870871636683134e+00,1.600581661624576879e-01,2.447678725165139402e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,2.220446049250313081e-16
2.600540585471550870e+00,1.049860442266182137e+00,1.595339322342448629e-01,2.438894240745571040e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,2.220446049250313081e-16
2.617993877991494411e+00,1.049887057945040780e+00,1.589611027248335196e-01,2.429366845514171480e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
2.635447170511437509e+00,1.049893277194356989e+00,1.584364347152753816e-01,2.420065267524163510e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,2.220446049250313081e-16
2.652900463031381051e+00,1.049870463696518152e+00,1.579487256371024106e-01,2.410878716252045362e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,2.220446049250313081e-16
2.670353755551324149e+00,1.049860904596901401e+00,1.574129038470167552e-01,2.400957787968250601e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,2.220446049250313081e-16
2.687807048071267690e+00,1.049904439238508624e+00,1.569598015718102479e-01,2.391612194786479351e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
2.705260340591210788e+00,1.049893032428510287e+00,1.565100203081245256e-01,2.382049418237942584e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,2.220446049250313081e-16
2.722713633111153886e+00,1.049823508081924706e+00,1.560125645761063218e-01,2.371761046361179348e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
2.740166925631097428e+00,1.049904357649601883e+00,1.556323399351645098e-01,2.362397753389668675e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,2.220446049250313081e-16
2.757620218151040525e+00,1.049904357649601883e+00,1.552217523992051873e-01,2.352485293411125111e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,2.220446049250313081e-16
2.775073510670984067e+00,1.049823508081924928e+00,1.547809270371692802e-01,2.342026685856882784e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
2.792526803190927165e+00,1.049893032428510287e+00,1.544577079349352122e-01,2.332502214582145295e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,2.220446049250313081e-16
2.809980095710870707e+00,1.049904439238508624e+00,1.540874395185987678e-01,2.322267240537389810e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
2.827433388230813804e+00,1.049860904596901401e+00,1.537213670630897255e-01,2.311836206270691529e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
2.844886680750757346e+00,1.049870463696518375e+00,1.534391386003249036e-01,2.302007654403143144e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
2.862339973270700444e+00,1.049893277194356989e+00,1.531101710895441670e-01,2.291477888704014643e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,2.220446049250313081e-16
2.879793265790643542e+00,1.049887057945040780e+00,1.528197849416456089e-01,2.281102318684018471e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
2.897246558310587083e+00,1.049836651695318368e+00,1.525794309984893349e-01,2.270997728716556696e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
2.914699850830530181e+00,1.049466455031493606e+00,1.522925998825807592e-01,2.260201370841278812e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,4.440892098500626162e-16
2.932153143350473723e+00,1.049117048395961316e+00,1.520786859736485697e-01,2.249909603815301862e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
2.949606435870416821e+00,1.048626413585667771e+00,1.518809425624114140e-01,2.239557443915258239e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
2.967059728390360362e+00,1.047816357011523758e+00,1.516369347447659999e-01,2.228523093122717624e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,2.220446049250313081e-16
2.984513020910303460e+00,1.047124863330079370e+00,1.515001293823517725e-01,2.218343837952768127e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,2.220446049250313081e-16
3.001966313430247002e+00,1.046195470676110073e+00,1.513455826293301776e-01,2.207772923924370689e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
3.019419605950190100e+00,1.044963609847256114e+00,1.511506159557659545e-01,2.196586314976607945e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,2.220446049250313081e-16
3.036872898470133197e+00,1.043916025164520311e+00,1.510857226689633626e-01,2.186491757844600814e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,2.220446049250313081e-16
3.054326190990076739e+00,1.042550453547877787e+00,1.509748072074355574e-01,2.175731174142132573e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
3.071779483510019837e+00,1.040980802395027105e+00,1.508576731327680442e-01,2.164705539403854739e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
3.089232776029963379e+00,1.039499373370936564e+00,1.508366172063644872e-01,2.154440822957213453e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
3.106686068549906476e+00,1.037701302767860767e+00,1.507696149851728007e-01,2.143519842965363187e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,2.220446049250313081e-16
3.124139361069850018e+00,1.035797906842626404e+00,1.507305445940954058e-01,2.132684503218370831e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
3.141592653589793116e+00,1.033887040246657341e+00,1.507535050831105561e-01,2.122278975753274510e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
3.159045946109736658e+00,1.031661241642740201e+00,1.507305445940954058e-01,2.111226981553185611e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
3.176499238629679756e+00,1.029429232436380737e+00,1.507696149851727729e-01,2.100611335803955482e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
3.193952531149622853e+00,1.027094417660619152e+00,1.508366172063644872e-01,2.090094400646529127e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
3.211405823669566395e+00,1.024446739975551246e+00,1.508576731327680442e-01,2.078940802487466710e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
3.228859116189509493e+00,1.021892320854825398e+00,1.509748072074355574e-01,2.068574247389727838e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
3.246312408709453035e+00,1.019140114865229485e+00,1.510857226689633626e-01,2.057975282294120245e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
3.263765701229396132e+00,1.016077468924014182e+00,1.511506159557659823e-01,2.046749437991471909e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
3.281218993749339674e+00,1.013207898127267859e+00,1.513455826293301776e-01,2.036661287268810849e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
3.298672286269282772e+00,1.010045907489793393e+00,1.515001293823517725e-01,2.026009563888905574e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
3.316125578789226314e+00,1.006657312488935085e+00,1.516369347447659999e-01,2.015024768533615895e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
3.333578871309169411e+00,1.003399817824454310e+00,1.518809425624114140e-01,2.004960102458791804e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
3.351032163829112953e+00,9.998366778553116063e-01,1.520786859736485419e-01,1.994284706114273775e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,2.220446049250313081e-16
3.368485456349056051e+00,9.961473209896641867e-01,1.522925998825807592e-01,1.983626782715823544e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,1.110223024625156540e-16
3.385938748868999149e+00,9.924949956770525716e-01,1.525794309984893071e-01,1.973557697465454785e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
3.403392041388942690e+00,9.885403467742428507e-01,1.528197849416456089e-01,1.962887447422155540e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
3.420845333908885788e+00,9.845601976735282035e-01,1.531101710895441392e-01,1.952585108763793542e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
3.438298626428829330e+00,9.805233358011584688e-01,1.534391386003249313e-01,1.942540195808261927e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
3.455751918948772428e+00,9.761877970221609635e-01,1.537213670630897255e-01,1.931903566291277852e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,1.110223024625156540e-16
3.473205211468715969e+00,9.719277935266418256e-01,1.540874395185987400e-01,1.921985150336070480e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,1.110223024625156540e-16
3.490658503988659067e+00,9.675176487330334751e-01,1.544577079349352122e-01,1.911992603961216453e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
3.508111796508602609e+00,9.628127886910671229e-01,1.547809270371692802e-01,1.901417646117307125e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,1.110223024625156540e-16
3.525565089028545707e+00,9.582848068713818446e-01,1.552217523992051595e-01,1.891911038334683215e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
3.543018381548488804e+00,9.535135614977374718e-01,1.556323399351644821e-01,1.881998578356139651e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
3.560471674068432346e+00,9.485005059376951930e-01,1.560125645761063218e-01,1.871683285613009728e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
3.577924966588375444e+00,9.436686882599066850e-01,1.565100203081244978e-01,1.862445400305418330e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
3.595378259108318986e+00,9.385494199581502217e-01,1.569598015718102202e-01,1.852640196086979829e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
3.612831551628262083e+00,9.332901777342373917e-01,1.574129038470167552e-01,1.842781984593718503e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,1.110223024625156540e-16
3.630284844148205625e+00,9.281195378241963168e-01,1.579487256371024106e-01,1.833669133959359154e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,1.110223024625156540e-16
3.647738136668148723e+00,9.226661837120383458e-01,1.584364347152753538e-01,1.823997729943644397e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,1.110223024625156540e-16
3.665191429188092265e+00,9.223159995451205573e-01,1.589611027248335196e-01,1.814622920592002531e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,1.110223024625156540e-16
3.682644721708035362e+00,9.277869690306226325e-01,1.595339322342448352e-01,1.805661185436441274e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
3.700098014227978460e+00,9.329753256176839260e-01,1.600581661624576879e-01,1.796149428391962954e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,1.110223024625156540e-16
3.717551306747922002e+00,9.382199565595323865e-01,1.606529518309313398e-01,1.787283616913827589e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
3.735004599267865100e+00,9.433571396550769483e-01,1.612612961926591371e-01,1.778498332918794778e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,1.110223024625156540e-16
3.752457891787808641e+00,9.482069670273771678e-01,1.618205188013933926e-01,1.769171301102854255e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
3.769911184307751739e+00,9.532056992775032045e-01,1.624838418470045120e-01,1.760839287915194618e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,1.110223024625156540e-16
3.787364476827695281e+00,9.579951412422903489e-01,1.631260777567900000e-01,1.752254976186974622e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
3.804817769347638379e+00,9.625089817069542031e-01,1.637243052930967002e-01,1.743193724718971327e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,1.110223024625156540e-16
3.822271061867581921e+00,9.672322147962237882e-01,1.644487761485889099e-01,1.735362632841828956e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
3.839724354387525018e+00,9.716608195830772621e-01,1.651231543138151625e-01,1.727002932695887449e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,1.110223024625156540e-16
3.857177646907468116e+00,9.759069385029520705e-01,1.657870041423150920e-01,1.718514868483409230e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
3.874630939427411658e+00,9.802611016809131828e-01,1.665423845002297620e-01,1.710923636563276007e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,1.110223024625156540e-16
3.892084231947354755e+00,9.843166678312993412e-01,1.672470344344932913e-01,1.702811240729356357e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
3.909537524467298297e+00,9.882831701364779287e-01,1.679745970172866476e-01,1.694918729249776101e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,1.110223024625156540e-16
3.926990816987241395e+00,9.922566752200073781e-01,1.687589377747575059e-01,1.687589377747575059e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
3.944444109507184937e+00,9.959279293080586237e-01,1.694918729249776101e-01,1.679745970172866476e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,1.110223024625156540e-16
3.961897402027128035e+00,9.996038575067607290e-01,1.702811240729355802e-01,1.672470344344933468e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
3.979350694547071576e+00,1.003186065234189739e+00,1.710923636563275729e-01,1.665423845002297620e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
3.996803987067014674e+00,1.006462692768066658e+00,1.718514868483408953e-01,1.657870041423151475e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
4.014257279586957772e+00,1.009838056981280152e+00,1.727002932695887172e-01,1.651231543138151903e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,2.220446049250313081e-16
4.031710572106900869e+00,1.013019306171172085e+00,1.735362632841828678e-01,1.644487761485889377e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,2.220446049250313081e-16
4.049163864626844855e+00,1.015891979867066031e+00,1.743193724718971604e-01,1.637243052930967002e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
4.066617157146787953e+00,1.018957785209192890e+00,1.752254976186974622e-01,1.631260777567899722e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
4.084070449666731051e+00,1.021729419239286285e+00,1.760839287915194340e-01,1.624838418470045398e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,2.220446049250313081e-16
4.101523742186674149e+00,1.024270889995135825e+00,1.769171301102854255e-01,1.618205188013933926e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
4.118977034706618134e+00,1.026938095821028130e+00,1.778498332918795055e-01,1.612612961926591093e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
4.136430327226561232e+00,1.029292486354760117e+00,1.787283616913827866e-01,1.606529518309313120e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,2.220446049250313081e-16
4.153883619746504330e+00,1.031511687467373761e+00,1.796149428391962954e-01,1.600581661624577157e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
4.171336912266447428e+00,1.033757147804411858e+00,1.805661185436440996e-01,1.595339322342448352e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
4.188790204786390525e+00,1.035687715699998401e+00,1.814622920592002253e-01,1.589611027248335196e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
4.206243497306334511e+00,1.037578421852378474e+00,1.823997729943644674e-01,1.584364347152753816e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
4.223696789826277609e+00,1.039396265368419225e+00,1.833669133959359432e-01,1.579487256371024384e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,2.220446049250313081e-16
4.241150082346220707e+00,1.040897498713171387e+00,1.842781984593718503e-01,1.574129038470167830e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
4.258603374866163804e+00,1.042454556139409849e+00,1.852640196086980107e-01,1.569598015718102479e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
4.276056667386107790e+00,1.043839989132459234e+00,1.862445400305418608e-01,1.565100203081245256e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
4.293509959906050888e+00,1.044907458352913876e+00,1.871683285613010284e-01,1.560125645761063218e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
4.310963252425993986e+00,1.046126798964001514e+00,1.881998578356139651e-01,1.556323399351645098e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,2.220446049250313081e-16
4.328416544945937083e+00,1.047076118499393971e+00,1.891911038334683215e-01,1.552217523992051873e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
4.345869837465880181e+00,1.047755127787165286e+00,1.901417646117307125e-01,1.547809270371692802e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
4.363323129985824167e+00,1.048585141037873703e+00,1.911992603961216453e-01,1.544577079349352122e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
4.380776422505767265e+00,1.049095745096749743e+00,1.921985150336070758e-01,1.540874395185987678e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,2.220446049250313081e-16
4.398229715025710362e+00,1.049432701751945585e+00,1.931903566291277574e-01,1.537213670630897255e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,2.220446049250313081e-16
4.415683007545653460e+00,1.049822882583099970e+00,1.942540195808261649e-01,1.534391386003249313e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,2.220446049250313081e-16
4.433136300065597446e+00,1.049893277194356989e+00,1.952585108763793820e-01,1.531101710895441392e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,2.220446049250313081e-16
4.450589592585540544e+00,1.049887057945040780e+00,1.962887447422155540e-01,1.528197849416456089e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
4.468042885105483641e+00,1.049860442266181915e+00,1.973557697465454785e-01,1.525794309984893349e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,2.220446049250313081e-16
4.485496177625426739e+00,1.049870871636682690e+00,1.983626782715823267e-01,1.522925998825807592e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,2.220446049250313081e-16
4.502949470145369837e+00,1.049901967846261108e+00,1.994284706114273775e-01,1.520786859736485697e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
4.520402762665313823e+00,1.049886758787377472e+00,2.004960102458791804e-01,1.518809425624114140e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,2.220446049250313081e-16
4.537856055185256920e+00,1.049837222805432679e+00,2.015024768533615895e-01,1.516369347447659999e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
4.555309347705200018e+00,1.049905634140889665e+00,2.026009563888905296e-01,1.515001293823517725e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,2.220446049250313081e-16
4.572762640225143116e+00,1.049901831864857860e+00,2.036661287268810849e-01,1.513455826293302053e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,2.220446049250313081e-16
4.590215932745087102e+00,1.049808544161164869e+00,2.046749437991472187e-01,1.511506159557659823e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,2.220446049250313081e-16
4.607669225265030200e+00,1.049898056789663414e+00,2.057975282294120523e-01,1.510857226689633626e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
4.625122517784973297e+00,1.049905661337202867e+00,2.068574247389727838e-01,1.509748072074355574e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,2.220446049250313081e-16
4.642575810304916395e+00,1.049849688315369400e+00,2.078940802487466710e-01,1.508576731327680720e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,2.220446049250313081e-16
4.660029102824859493e+00,1.049879235873729444e+00,2.090094400646528849e-01,1.508366172063645150e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
4.677482395344803479e+00,1.049898247163401743e+00,2.100611335803955759e-01,1.507696149851727729e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,2.220446049250313081e-16
4.694935687864746576e+00,1.049879589422853865e+00,2.111226981553185611e-01,1.507305445940954058e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
4.712388980384689674e+00,1.049849171594644748e+00,2.122278975753274510e-01,1.507535050831105561e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
4.729842272904632772e+00,1.049879589422853865e+00,2.132684503218370553e-01,1.507305445940954058e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
4.747295565424576758e+00,1.049898247163401743e+00,2.143519842965363187e-01,1.507696149851728007e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,2.220446049250313081e-16
4.764748857944519855e+00,1.049879235873729444e+00,2.154440822957213453e-01,1.508366172063644872e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
4.782202150464462953e+00,1.049849688315369178e+00,2.164705539403854739e-01,1.508576731327680442e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,2.220446049250313081e-16
4.799655442984406051e+00,1.049905661337202867e+00,2.175731174142132296e-01,1.509748072074355574e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
4.817108735504349148e+00,1.049898056789663636e+00,2.186491757844600536e-01,1.510857226689633626e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,2.220446049250313081e-16
4.834562028024293134e+00,1.049808544161164647e+00,2.196586314976608223e-01,1.511506159557659545e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
4.852015320544236232e+00,1.049901831864857860e+00,2.207772923924370967e-01,1.513455826293301776e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
4.869468613064179330e+00,1.049905634140889887e+00,2.218343837952768127e-01,1.515001293823517725e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
4.886921905584122428e+00,1.049837222805432679e+00,2.228523093122717347e-01,1.516369347447659999e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,2.220446049250313081e-16
4.904375198104066413e+00,1.049886758787377472e+00,2.239557443915258239e-01,1.518809425624113862e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,2.220446049250313081e-16
4.921828490624009511e+00,1.049901967846261108e+00,2.249909603815301584e-01,1.520786859736485419e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
4.939281783143952609e+00,1.049870871636683134e+00,2.260201370841278812e-01,1.522925998825807592e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,2.220446049250313081e-16
4.956735075663895707e+00,1.049860442266181915e+00,2.270997728716556696e-01,1.525794309984893071e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
4.974188368183838804e+00,1.049887057945040780e+00,2.281102318684018193e-01,1.528197849416456089e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
4.991641660703782790e+00,1.049893277194356767e+00,2.291477888704014643e-01,1.531101710895441392e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
5.009094953223725888e+00,1.049870463696518152e+00,2.302007654403142867e-01,1.534391386003249036e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
5.026548245743668986e+00,1.049860904596901401e+00,2.311836206270691529e-01,1.537213670630897255e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
