phase,scale,tx,ty,contact_cluster_count,dual_eq_residual,dual_norm_residual,duality_gap
5.934119456780720947e-01,1.078515710619917911e+00,9.138605616279678323e-02,3.909476082274198072e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,2.220446049250313081e-16
6.108652381980153034e-01,1.064979602027775973e+00,8.898767095579417086e-02,3.914580369969351548e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
6.283185307179586232e-01,1.051119090332167660e+00,8.656217924217549098e-02,3.918492238562421570e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,2.220446049250313081e-16
6.457718232379019430e-01,1.036938397579225013e+00,8.411031985021295843e-02,3.921210496460338368e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,2.220446049250313081e-16
6.632251157578452627e-01,1.032650247649984809e+00,8.745034834824239045e-02,3.922734315655413972e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
6.806784082777884715e-01,1.031578573250720554e+00,9.277598282971247223e-02,3.923063231977561016e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
6.981317007977317912e-01,1.030192670024917989e+00,9.807335684807154397e-02,3.922197145235680749e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
7.155849933176751110e-01,1.028492960132125544e+00,1.033408567718767518e-01,3.920136319248184176e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,2.220446049250313081e-16
7.330382858376184307e-01,1.026479961320441614e+00,1.085768780696239055e-01,3.916881381762631897e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
7.504915783575617505e-01,1.024154286768804933e+00,1.137798257985031813e-01,3.912433324264512624e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,2.220446049250313081e-16
7.679448708775049592e-01,1.021516644900213100e+00,1.189481150902342993e-01,3.906793501675229763e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,2.220446049250313081e-16
7.853981633974482790e-01,1.018567839165930522e+00,1.240801716338326977e-01,3.899963631939378228e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
8.028514559173915988e-01,1.015308767800749745e+00,1.291744321551598074e-01,3.891945795501441374e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,2.220446049250313081e-16
8.203047484373349185e-01,1.011740423549380319e+00,1.342293448931116406e-01,3.882742434672070142e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
8.377580409572782383e-01,1.007863893364048025e+00,1.392433700723001710e-01,3.872356352884127051e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
8.552113334772214470e-01,1.003680358073400392e+00,1.442149803720838563e-01,3.860790713838737065e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
