s,x,y,kappa,theta,radial_dot
5.744444444444444242e-01,9.102761066834014203e-02,5.016438708091476295e-01,1.430975553407604517e+00,2.288532913906499822e+00,3.180192919245084515e-01
5.749999999999999556e-01,9.066206544871191486e-02,5.020622230754390181e-01,1.437972146923360839e+00,2.289329843823258326e+00,3.182571757875985452e-01
5.755555555555555980e-01,9.029618611626452629e-02,5.024802831666956848e-01,1.445300909691163538e+00,2.290130753005651165e+00,3.184932697976053939e-01
5.761111111111111294e-01,8.992997120365255059e-02,5.028980493250645445e-01,1.452960795500948477e+00,2.290935825701537976e+00,3.187274971967173354e-01
5.766666666666666607e-01,8.956341917053421697e-02,5.033155197213478038e-01,1.460950864609643851e+00,2.291745245607124115e+00,3.189597812397322874e-01
5.772222222222221921e-01,8.919652840403359539e-02,5.037326924549309082e-01,1.469270275650435220e+00,2.292559195923863147e+00,3.191900451692765706e-01
5.777777777777777235e-01,8.882929721918240984e-02,5.041495655536883946e-01,1.477918277631687261e+00,2.293377859410886010e+00,3.194182121926306128e-01
5.783333333333333659e-01,8.846172385934386595e-02,5.045661369738694280e-01,1.486894202010921262e+00,2.294201418433009287e+00,3.196442054601481009e-01
5.788888888888888973e-01,8.809380649662088003e-02,5.049824045999637967e-01,1.496197454829925277e+00,2.295030055004354086e+00,3.198679480452627510e-01
5.794444444444444287e-01,8.772554323224972250e-02,5.053983662445504788e-01,1.505827508897785272e+00,2.295863950827611966e+00,3.200893629260775364e-01
5.799999999999999600e-01,8.735693209698247585e-02,5.058140196481298867e-01,1.515783896009184950e+00,2.296703287328974774e+00,3.203083729685340941e-01
5.805555555555556024e-01,8.698797105145918140e-02,5.062293624789407920e-01,1.526066199186024486e+00,2.297548245688751489e+00,3.205249009111627023e-01
5.811111111111111338e-01,8.661865798657246429e-02,5.066443923327637044e-01,1.536674044930949945e+00,2.298399006867672956e+00,3.207388693514190980e-01
5.816666666666666652e-01,8.624899072382559428e-02,5.070591067327128165e-01,1.547607095482025352e+00,2.299255751628898725e+00,3.209502007336110241e-01
5.822222222222221966e-01,8.587896701568717428e-02,5.074735031290165121e-01,1.558865041058298262e+00,2.300118660555715344e+00,3.211588173384254397e-01
5.827777777777777279e-01,8.550858454594355285e-02,5.078875788987889939e-01,1.570447592086640087e+00,2.300987914064922091e+00,3.213646412740671088e-01
5.833333333333333703e-01,8.513784093005108411e-02,5.083013313457939164e-01,1.582354471400754914e+00,2.301863692415890839e+00,3.215675944690224997e-01
5.838888888888889017e-01,8.476673371549076075e-02,5.087147577002019139e-01,1.594585406403821626e+00,2.302746175715280952e+00,3.217675986664636500e-01
5.844444444444444331e-01,8.439526038212580294e-02,5.091278551183435752e-01,1.607140121186821702e+00,2.303635543917389228e+00,3.219645754203121490e-01
5.849999999999999645e-01,8.402341834256592257e-02,5.095406206824584228e-01,1.620018328595071999e+00,2.304531976820106465e+00,3.221584460929801663e-01
5.855555555555556069e-01,8.365120494253880379e-02,5.099530514004428916e-01,1.633219722236134874e+00,2.305435654056448680e+00,3.223491318548143414e-01
5.861111111111111382e-01,8.327861746127177001e-02,5.103651442055977538e-01,1.646743968422735849e+00,2.306346755081631450e+00,3.225365536852631276e-01
5.866666666666666696e-01,8.290565311188435871e-02,5.107768959563770972e-01,1.660590698044989821e+00,2.307265459155650067e+00,3.227206323757951245e-01
5.872222222222222010e-01,8.253230904179531535e-02,5.111883034361404121e-01,1.674759498366656718e+00,2.308191945321319771e+00,3.229012885345959871e-01
5.877777777777777324e-01,8.215858233314482506e-02,5.115993633529092310e-01,1.689249904740865560e+00,2.309126392377738313e+00,3.230784425930720016e-01
