s,x,y,kappa,theta,radial_dot
3.099999999999999978e-02,3.093492184522061636e-02,1.685819540319821947e-03,5.038911986931842613e+00,1.213705361777540903e-01,3.091146007364288170e-02
3.120000000000000204e-02,3.113343830878394919e-02,1.710134217358263422e-03,5.048121736403941462e+00,1.223792395500876706e-01,3.110935430537570268e-02
3.140000000000000430e-02,3.133193012264240407e-02,1.734649306988462862e-03,5.057127407589914192e+00,1.233897644644870589e-01,3.130721299535560442e-02
3.160000000000000309e-02,3.153039703995769161e-02,1.759365141664741934e-03,5.065926723704773593e+00,1.244020698776165251e-01,3.150503585812317736e-02
3.180000000000000188e-02,3.172883881386069638e-02,1.784282045312017041e-03,5.074517443288192098e+00,1.254161142943158169e-01,3.170282261236840454e-02
3.200000000000000067e-02,3.192725519749452928e-02,1.809400333238639445e-03,5.082897361171647255e+00,1.264318557747617922e-01,3.190057298108010114e-02
3.219999999999999946e-02,3.212564594405797891e-02,1.834720312050826556e-03,5.091064309435671120e+00,1.274492519418225223e-01,3.209828669169501741e-02
3.239999999999999825e-02,3.232401080684935840e-02,1.860242279568722788e-03,5.099016158356607598e+00,1.284682599886017573e-01,3.229596347624658775e-02
3.260000000000000397e-02,3.252234953931074091e-02,1.885966524744128563e-03,5.106750817342152970e+00,1.294888366861716433e-01,3.249360307151327038e-02
3.280000000000000276e-02,3.272066189507254197e-02,1.911893327579934979e-03,5.114266235855126297e+00,1.305109383914913601e-01,3.269120521916624861e-02
3.300000000000000155e-02,3.291894762799842805e-02,1.938022959051302532e-03,5.121560404324789317e+00,1.315345210555093625e-01,3.288876966591644524e-02
3.320000000000000034e-02,3.311720649223057894e-02,1.964355681028618142e-03,5.128631355045061291e+00,1.325595402314463378e-01,3.308629616366076664e-02
3.339999999999999913e-02,3.331543824223523464e-02,1.990891746202269521e-03,5.135477163059044337e+00,1.335859510832567432e-01,3.328378446962746567e-02
3.360000000000000486e-02,3.351364263284853373e-02,2.017631398009270272e-03,5.142095947029223346e+00,1.346137083942655632e-01,3.348123434652040126e-02
3.380000000000000365e-02,3.371181941932265003e-02,2.044574870561771500e-03,5.148485870092709860e+00,1.356427665759777634e-01,3.367864556266234738e-02
3.400000000000000244e-02,3.390996835737213055e-02,2.071722388577493332e-03,5.154645140700933936e+00,1.366730796770571355e-01,3.387601789213684489e-02
3.420000000000000123e-02,3.410808920322052490e-02,2.099074167312108864e-03,5.160572013443183614e+00,1.377046013924715373e-01,3.407335111492892921e-02
3.440000000000000002e-02,3.430618171364720193e-02,2.126630412493615667e-03,5.166264789853404871e+00,1.387372850728011975e-01,3.427064501706425514e-02
3.459999999999999881e-02,3.450424564603435384e-02,2.154391320258724780e-03,5.171721819199630588e+00,1.397710837337065026e-01,3.446789939074673681e-02
3.480000000000000454e-02,3.470228075841420151e-02,2.182357077091297108e-03,5.176941499255566015e+00,1.408059500655520213e-01,3.466511403449449441e-02
3.500000000000000333e-02,3.490028680951635237e-02,2.210527859762860623e-03,5.181922277053633508e+00,1.418418364431829337e-01,3.486228875327401777e-02
3.520000000000000212e-02,3.509826355881526944e-02,2.238903835275233081e-03,5.186662649619026233e+00,1.428786949358502034e-01,3.505942335863243553e-02
