s,x,y,kappa,theta,radial_dot
3.916666666666666907e-02,3.803334113487134155e-02,8.002957767702861130e-03,8.178370151161194812e+00,4.111308660586464603e-01,3.806235415371932163e-02
4.000000000000000083e-02,3.879610482099939139e-02,8.338558966851660620e-03,7.948321627424687286e+00,4.178503209663905760e-01,3.884197866128395737e-02
4.083333333333333259e-02,3.955662928413053447e-02,8.679204808553489178e-03,7.716316907339959563e+00,4.243772536892091440e-01,3.962146314509656236e-02
4.166666666666667129e-02,4.031494792890721879e-02,9.024733844038896127e-03,7.482977759061272494e+00,4.307102931335430873e-01,4.040093409725135226e-02
4.250000000000000305e-02,4.107109747033463321e-02,9.374984859785835678e-03,7.248927257208780617e+00,4.368485868903222435e-01,4.118051518998851190e-02
4.333333333333333481e-02,4.182511767042840223e-02,9.729797275095021514e-03,7.014786155786902455e+00,4.427918008124037685e-01,4.196032635483613882e-02
4.416666666666666657e-02,4.257705106325042343e-02,1.008901152949812606e-02,6.781169025314413012e+00,4.485401154711959881e-01,4.274048291558575630e-02
4.500000000000000527e-02,4.332694267081135808e-02,1.045246945801290087e-02,6.548680232118639921e+00,4.540942193284597805e-01,4.352109478699727613e-02
4.583333333333333703e-02,4.407483971242889126e-02,1.082001465225389779e-02,6.317909843805523451e+00,4.594552985267614797e-01,4.430226574998814837e-02
4.666666666666666879e-02,4.482079131019978818e-02,1.119149280544450009e-02,6.089429548363145983e+00,4.646250232734984165e-01,4.508409281262260038e-02
