s,round9_attack,round10_seed,distributed_holdout,bspline_holdout
1.155000000000000054e-01,0.000000000000000000e+00,2.344458214711243687e-04,4.702157147593036881e-05,1.346404045185080334e-03
1.160000000000000059e-01,0.000000000000000000e+00,2.152183606389511145e-04,4.103905393220838788e-05,1.341218063306712227e-03
1.165000000000000063e-01,0.000000000000000000e+00,1.957413259678990574e-04,3.521230161493135518e-05,1.335986579990226797e-03
1.170000000000000068e-01,0.000000000000000000e+00,1.760350961854269508e-04,2.961667203538600817e-05,1.330664659633110135e-03
1.175000000000000072e-01,0.000000000000000000e+00,1.562142688472448193e-04,2.413660382470650401e-05,1.325297520755677749e-03
1.180000000000000077e-01,0.000000000000000000e+00,1.360801828497169603e-04,1.888599835773721933e-05,1.319739001195652196e-03
1.185000000000000081e-01,0.000000000000000000e+00,1.158518500401773928e-04,1.371282475721022356e-05,1.314093804058721849e-03
1.190000000000000085e-01,0.000000000000000000e+00,9.543502360661443567e-05,8.694514889567822564e-06,1.308275251767981916e-03
1.195000000000000090e-01,0.000000000000000000e+00,7.485089739318595548e-05,4.213046960212217573e-06,1.302244047889272770e-03
1.199999999999999956e-01,0.000000000000000000e+00,5.418312128982528974e-05,1.168905467210934468e-19,1.296106518216579235e-03
1.204999999999999960e-01,0.000000000000000000e+00,3.329600671268424930e-05,0.000000000000000000e+00,1.289596897277199648e-03
1.209999999999999964e-01,0.000000000000000000e+00,1.549701092900548048e-05,0.000000000000000000e+00,1.282946875828558419e-03
1.214999999999999969e-01,0.000000000000000000e+00,3.874252732251529363e-06,0.000000000000000000e+00,1.276016053361393905e-03
1.219999999999999973e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.268774385473126149e-03
1.224999999999999978e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.261377294874306771e-03
1.229999999999999982e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.253474098300137859e-03
1.234999999999999987e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.245391280017374511e-03
1.239999999999999991e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.236949218317422291e-03
1.244999999999999996e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.228121571636892105e-03
1.250000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.219101132466073045e-03
1.255000000000000004e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.209472949992633668e-03
1.260000000000000009e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.199633594105578831e-03
1.265000000000000013e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.189371891391293075e-03
1.270000000000000018e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.178672937873115507e-03
1.275000000000000022e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.167755358952991818e-03
1.280000000000000027e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.156162790200428387e-03
1.285000000000000031e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.144341063932776282e-03
1.290000000000000036e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.132061022634946396e-03
1.295000000000000040e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.119311982789313259e-03
1.300000000000000044e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.106328443669778172e-03
1.305000000000000049e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.092629739545830517e-03
1.310000000000000053e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.078690003853607741e-03
1.315000000000000058e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.064268205024834942e-03
1.320000000000000062e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.049360608760738483e-03
1.325000000000000067e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.034210113778979978e-03
1.330000000000000071e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.018327484445548207e-03
1.335000000000000075e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.002200877359618516e-03
1.340000000000000080e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.855863147686925486e-04
1.345000000000000084e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.684841332153583740e-04
1.350000000000000089e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.511381421808198788e-04
1.355000000000000093e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.330609488889972034e-04
1.360000000000000098e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.147412909718209131e-04
1.365000000000000102e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.959367038039375017e-04
1.370000000000000107e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.766507201800418812e-04
1.375000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.571240383281400477e-04
1.380000000000000115e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.368819517093032019e-04
1.385000000000000120e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.164042674336968904e-04
1.390000000000000124e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.954553878445516472e-04
1.395000000000000129e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.740425340984030504e-04
1.400000000000000133e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.523976932737527767e-04
1.405000000000000138e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.300649406567019401e-04
1.410000000000000142e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.075067167617197453e-04
1.415000000000000147e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.844975503108744006e-04
1.420000000000000151e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.610458047753712055e-04
1.425000000000000155e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.373727696975389767e-04
1.430000000000000160e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.130494194593297426e-04
1.435000000000000164e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.885141413334037987e-04
1.440000000000000169e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.635550074320447604e-04
1.444999999999999896e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.381841101069326141e-04
1.449999999999999900e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.126073310699419622e-04
1.454999999999999905e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.864268328944568892e-04
1.459999999999999909e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.600508561496208584e-04
1.464999999999999913e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.332839222660831292e-04
1.469999999999999918e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.928414611357302312e-07,4.061382520957552479e-04
1.474999999999999922e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.821036528393336512e-07,3.788032137820322633e-04
1.479999999999999927e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.421828055008961751e-06,3.509193473583414641e-04
1.484999999999999931e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.044535605514689787e-05,3.228592834604980142e-04
1.489999999999999936e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.563649125122096024e-05,2.944468246143492631e-04
1.494999999999999940e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.106396144266868163e-05,2.656975033213197497e-04
1.499999999999999944e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.660959913180324353e-05,2.367797508048499094e-04
1.504999999999999949e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.240045568765034166e-05,2.073779221457835238e-04
1.509999999999999953e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.827210457576065767e-05,1.778221895178174069e-04
1.514999999999999958e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.430533812839740945e-05,1.479586489520519083e-04
1.519999999999999962e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.056705807637694477e-05,1.178035411795497786e-04
1.524999999999999967e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.694302122202787864e-05,8.750264980367933321e-05
1.529999999999999971e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.355200288499770545e-05,5.678987993655916532e-05
1.534999999999999976e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.023740284298867485e-05,2.905176002011639467e-05
1.539999999999999980e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.707563939102198361e-05,7.262940005029401059e-06
1.544999999999999984e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.413115358289887866e-05,0.000000000000000000e+00
1.549999999999999989e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.129530659669760073e-05,0.000000000000000000e+00
1.554999999999999993e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.867576258231325456e-05,0.000000000000000000e+00
1.559999999999999998e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.061267768911172948e-04,0.000000000000000000e+00
1.565000000000000002e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.137189078462981214e-04,0.000000000000000000e+00
1.570000000000000007e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.215135180046108176e-04,0.000000000000000000e+00
1.575000000000000011e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.294093677644894691e-04,0.000000000000000000e+00
1.580000000000000016e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.375000971005691842e-04,0.000000000000000000e+00
1.585000000000000020e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.456539942601695124e-04,0.000000000000000000e+00
1.590000000000000024e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.539342270668110125e-04,0.000000000000000000e+00
1.595000000000000029e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.623985278728617000e-04,0.000000000000000000e+00
1.600000000000000033e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.709548626786169812e-04,0.000000000000000000e+00
1.605000000000000038e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.796800479885297497e-04,0.000000000000000000e+00
1.610000000000000042e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.884595339384881015e-04,0.000000000000000000e+00
1.615000000000000047e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.973476211685377285e-04,0.000000000000000000e+00
1.620000000000000051e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.063979705115500133e-04,0.000000000000000000e+00
1.625000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.155294509110436407e-04,0.000000000000000000e+00
1.630000000000000060e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.248068206503252037e-04,0.000000000000000000e+00
1.635000000000000064e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.341254240810373619e-04,0.000000000000000000e+00
1.640000000000000069e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.435264948946107646e-04,0.000000000000000000e+00
1.645000000000000073e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.530644409931239098e-04,0.000000000000000000e+00
1.650000000000000078e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.626708247341069669e-04,0.000000000000000000e+00
1.655000000000000082e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.723875802334894763e-04,0.000000000000000000e+00
1.660000000000000087e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.821356266805422931e-04,0.000000000000000000e+00
1.665000000000000091e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.919462550229358876e-04,0.000000000000000000e+00
1.670000000000000095e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.018676347695244209e-04,0.000000000000000000e+00
1.675000000000000100e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.118443902182105321e-04,0.000000000000000000e+00
1.680000000000000104e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.218942320707214502e-04,0.000000000000000000e+00
1.685000000000000109e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.319634562845856420e-04,0.000000000000000000e+00
1.690000000000000113e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.420714452211563814e-04,0.000000000000000000e+00
1.695000000000000118e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.522626235206090554e-04,0.000000000000000000e+00
1.700000000000000122e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.624953965015026425e-04,0.000000000000000000e+00
1.705000000000000127e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.727628831846381140e-04,0.000000000000000000e+00
1.710000000000000131e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.830375697984085147e-04,0.000000000000000000e+00
1.715000000000000135e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.933266562734487738e-04,0.000000000000000000e+00
1.720000000000000140e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.036708578821267355e-04,0.000000000000000000e+00
1.725000000000000144e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.140426170576236298e-04,0.000000000000000000e+00
1.730000000000000149e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.244110021309270260e-04,0.000000000000000000e+00
1.735000000000000153e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.347746675713889237e-04,0.000000000000000000e+00
1.740000000000000158e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.451288937461678782e-04,0.000000000000000000e+00
1.745000000000000162e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.555101894008902700e-04,0.000000000000000000e+00
1.750000000000000167e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.659050197955844075e-04,0.000000000000000000e+00
1.755000000000000171e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.762603287307113774e-04,0.000000000000000000e+00
1.759999999999999898e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.865998616590452158e-04,0.000000000000000000e+00
1.764999999999999902e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.969078425737944718e-04,0.000000000000000000e+00
1.769999999999999907e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.072150786764786229e-04,0.000000000000000000e+00
1.774999999999999911e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.175219423731303300e-04,0.000000000000000000e+00
1.779999999999999916e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.277568297171834075e-04,0.000000000000000000e+00
1.784999999999999920e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.379657469671960540e-04,0.000000000000000000e+00
1.789999999999999925e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.481227240291276217e-04,0.000000000000000000e+00
1.794999999999999929e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.582537171340007116e-04,0.000000000000000000e+00
