s,round8_attack_deficit,round9_seed_deficit
7.699999999999999900e-02,0.000000000000000000e+00,1.622494468932104972e-02
7.720000000000000473e-02,0.000000000000000000e+00,1.607418141914501025e-02
7.740000000000001046e-02,0.000000000000000000e+00,1.592330365913173507e-02
7.760000000000000231e-02,0.000000000000000000e+00,1.577264501769606864e-02
7.780000000000000804e-02,0.000000000000000000e+00,1.562205917174049399e-02
7.799999999999999989e-02,0.000000000000000000e+00,1.547186343408169309e-02
7.820000000000000562e-02,0.000000000000000000e+00,1.532157174338679914e-02
7.839999999999999747e-02,0.000000000000000000e+00,1.517116696467576617e-02
7.860000000000000320e-02,0.000000000000000000e+00,1.502064956643194699e-02
7.880000000000000893e-02,0.000000000000000000e+00,1.487002001107904162e-02
7.900000000000000078e-02,0.000000000000000000e+00,1.471927875511729045e-02
7.920000000000000651e-02,0.000000000000000000e+00,1.456842624925915736e-02
7.939999999999999836e-02,0.000000000000000000e+00,1.441746293856441610e-02
7.960000000000000409e-02,0.000000000000000000e+00,1.426638926257451159e-02
7.980000000000000981e-02,0.000000000000000000e+00,1.411520565544633829e-02
8.000000000000000167e-02,0.000000000000000000e+00,1.396391254608543228e-02
8.020000000000000739e-02,0.000000000000000000e+00,1.381252065356154343e-02
8.039999999999999925e-02,0.000000000000000000e+00,1.366152678584020910e-02
8.060000000000000497e-02,0.000000000000000000e+00,1.351063269312980167e-02
8.080000000000001070e-02,0.000000000000000000e+00,1.335994010179153771e-02
8.100000000000000255e-02,0.000000000000000000e+00,1.320913909267216677e-02
8.120000000000000828e-02,0.000000000000000000e+00,1.305823006795678309e-02
8.140000000000000013e-02,0.000000000000000000e+00,1.290721342546679792e-02
8.160000000000000586e-02,0.000000000000000000e+00,1.275608955878869064e-02
8.179999999999999771e-02,0.000000000000000000e+00,1.260485885740233319e-02
8.200000000000000344e-02,0.000000000000000000e+00,1.245352170680831885e-02
8.220000000000000917e-02,0.000000000000000000e+00,1.230207848865491962e-02
8.240000000000000102e-02,0.000000000000000000e+00,1.215052958086414517e-02
8.260000000000000675e-02,0.000000000000000000e+00,1.199887535775706615e-02
8.279999999999999860e-02,0.000000000000000000e+00,1.184711619017861720e-02
8.300000000000000433e-02,0.000000000000000000e+00,1.169549449857659740e-02
8.320000000000001006e-02,0.000000000000000000e+00,1.154404083863909067e-02
8.340000000000000191e-02,0.000000000000000000e+00,1.139295264478902212e-02
8.360000000000000764e-02,0.000000000000000000e+00,1.124180638659972795e-02
8.379999999999999949e-02,0.000000000000000000e+00,1.109055603826488920e-02
8.400000000000000522e-02,0.000000000000000000e+00,1.093920195406986387e-02
8.420000000000001095e-02,0.000000000000000000e+00,1.078774448566235250e-02
8.440000000000000280e-02,0.000000000000000000e+00,1.063618398217168470e-02
8.460000000000000853e-02,0.000000000000000000e+00,1.048452079032726955e-02
8.480000000000000038e-02,0.000000000000000000e+00,1.033275525457626534e-02
8.500000000000000611e-02,0.000000000000000000e+00,1.018088771720020158e-02
8.519999999999999796e-02,0.000000000000000000e+00,1.002891851843080648e-02
8.540000000000000369e-02,0.000000000000000000e+00,9.876847996564800530e-03
8.560000000000000941e-02,0.000000000000000000e+00,9.724676488077767245e-03
8.580000000000000127e-02,0.000000000000000000e+00,9.572916160330204732e-03
8.600000000000000699e-02,0.000000000000000000e+00,9.421311289894200580e-03
8.619999999999999885e-02,0.000000000000000000e+00,9.269863933509280007e-03
8.640000000000000457e-02,0.000000000000000000e+00,9.118315997291161212e-03
8.660000000000001030e-02,0.000000000000000000e+00,8.966667811888949513e-03
8.680000000000000215e-02,0.000000000000000000e+00,8.814919706791633086e-03
8.700000000000000788e-02,0.000000000000000000e+00,8.663072010435431125e-03
8.719999999999999973e-02,0.000000000000000000e+00,8.511125050309986673e-03
8.740000000000000546e-02,0.000000000000000000e+00,8.359079153063199430e-03
8.759999999999999731e-02,0.000000000000000000e+00,8.206934644604979567e-03
8.780000000000000304e-02,0.000000000000000000e+00,8.054691850209558246e-03
8.800000000000000877e-02,0.000000000000000000e+00,7.902351094616705263e-03
8.820000000000000062e-02,0.000000000000000000e+00,7.749912702131420139e-03
8.840000000000000635e-02,0.000000000000000000e+00,7.597689519868826291e-03
8.859999999999999820e-02,0.000000000000000000e+00,7.445653933271276226e-03
8.880000000000000393e-02,0.000000000000000000e+00,7.293946095426440124e-03
8.900000000000000966e-02,0.000000000000000000e+00,7.142141020520541284e-03
8.920000000000000151e-02,0.000000000000000000e+00,6.990239033783533784e-03
8.940000000000000724e-02,0.000000000000000000e+00,6.838240460590609693e-03
8.959999999999999909e-02,0.000000000000000000e+00,6.686145626552661425e-03
8.980000000000000482e-02,0.000000000000000000e+00,6.533954857604815092e-03
9.000000000000001055e-02,0.000000000000000000e+00,6.381668480093673212e-03
9.020000000000000240e-02,0.000000000000000000e+00,6.229286820862607599e-03
9.040000000000000813e-02,0.000000000000000000e+00,6.076810207335407721e-03
9.059999999999999998e-02,0.000000000000000000e+00,5.924238967598284555e-03
9.080000000000000571e-02,0.000000000000000000e+00,5.771573430479903788e-03
9.099999999999999756e-02,0.000000000000000000e+00,5.618974516005820208e-03
9.120000000000000329e-02,0.000000000000000000e+00,5.466629770301795199e-03
9.140000000000000902e-02,0.000000000000000000e+00,5.314667472725125019e-03
9.160000000000000087e-02,0.000000000000000000e+00,5.162645467506707386e-03
9.180000000000000659e-02,0.000000000000000000e+00,5.010529959099598030e-03
9.199999999999999845e-02,0.000000000000000000e+00,4.858321284226474468e-03
9.220000000000000417e-02,0.000000000000000000e+00,4.706019780882454706e-03
9.240000000000000990e-02,0.000000000000000000e+00,4.553625788400454677e-03
9.260000000000000175e-02,0.000000000000000000e+00,4.401139647514325237e-03
9.280000000000000748e-02,0.000000000000000000e+00,4.248561700419747900e-03
9.299999999999999933e-02,0.000000000000000000e+00,4.095892290833201554e-03
9.320000000000000506e-02,0.000000000000000000e+00,3.943131764048465882e-03
9.340000000000001079e-02,0.000000000000000000e+00,3.790280466991167996e-03
9.360000000000000264e-02,0.000000000000000000e+00,3.637396975643185371e-03
9.380000000000000837e-02,0.000000000000000000e+00,3.484872132442959347e-03
9.400000000000000022e-02,0.000000000000000000e+00,3.332043627092162730e-03
9.420000000000000595e-02,0.000000000000000000e+00,3.178674295826418306e-03
9.439999999999999780e-02,0.000000000000000000e+00,3.024770991546812948e-03
9.460000000000000353e-02,0.000000000000000000e+00,2.870340708437169042e-03
9.480000000000000926e-02,0.000000000000000000e+00,2.715390349766769185e-03
9.500000000000000111e-02,0.000000000000000000e+00,2.559926728826454612e-03
9.520000000000000684e-02,0.000000000000000000e+00,2.403956569870510651e-03
9.539999999999999869e-02,0.000000000000000000e+00,2.247486509063117976e-03
9.560000000000000442e-02,0.000000000000000000e+00,2.090523095428294120e-03
9.580000000000001015e-02,0.000000000000000000e+00,1.933072791802679935e-03
9.600000000000000200e-02,0.000000000000000000e+00,1.775141975790088533e-03
9.620000000000000773e-02,0.000000000000000000e+00,1.616736940717011795e-03
9.639999999999999958e-02,0.000000000000000000e+00,1.457863896588529329e-03
9.660000000000000531e-02,0.000000000000000000e+00,1.298528971043481917e-03
9.680000000000001104e-02,0.000000000000000000e+00,1.138738210308638810e-03
9.700000000000000289e-02,0.000000000000000000e+00,9.784975801509013249e-04
9.720000000000000862e-02,0.000000000000000000e+00,8.178129668269737418e-04
9.740000000000000047e-02,0.000000000000000000e+00,6.566901780302100700e-04
9.760000000000000620e-02,0.000000000000000000e+00,4.951349438335403419e-04
9.779999999999999805e-02,0.000000000000000000e+00,3.331529176285596971e-04
9.800000000000000377e-02,0.000000000000000000e+00,1.707496770598018743e-04
9.820000000000000950e-02,0.000000000000000000e+00,7.930724954162415852e-06
9.840000000000000135e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.860000000000000708e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.879999999999999893e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.900000000000000466e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.920000000000001039e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.940000000000000224e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.960000000000000797e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.979999999999999982e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.002000000000000113e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.004000000000000031e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.006000000000000089e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.008000000000000007e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.010000000000000064e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.011999999999999983e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.014000000000000040e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.016000000000000097e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.018000000000000016e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.020000000000000073e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.021999999999999992e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.024000000000000049e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.026000000000000106e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.028000000000000025e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.030000000000000082e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.032000000000000001e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.034000000000000058e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.036000000000000115e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.038000000000000034e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.040000000000000091e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.042000000000000010e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.044000000000000067e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.045999999999999985e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.048000000000000043e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.050000000000000100e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.052000000000000018e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.054000000000000076e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.055999999999999994e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.058000000000000052e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.060000000000000109e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.062000000000000027e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.064000000000000085e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.066000000000000003e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.068000000000000060e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.070000000000000118e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.072000000000000036e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.074000000000000093e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.076000000000000012e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.078000000000000069e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.079999999999999988e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.082000000000000045e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.084000000000000102e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.086000000000000021e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.088000000000000078e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.089999999999999997e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.092000000000000054e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.094000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.096000000000000030e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.098000000000000087e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.100000000000000006e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.102000000000000063e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.104000000000000120e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.106000000000000039e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.108000000000000096e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.110000000000000014e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.112000000000000072e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.113999999999999990e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.116000000000000048e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.118000000000000105e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.120000000000000023e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.122000000000000081e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.123999999999999999e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.126000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.128000000000000114e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.130000000000000032e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.132000000000000089e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.134000000000000008e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.136000000000000065e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.138000000000000123e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.140000000000000041e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.142000000000000098e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.144000000000000017e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.146000000000000074e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.147999999999999993e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.150000000000000050e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.152000000000000107e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.154000000000000026e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.156000000000000083e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.158000000000000002e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.160000000000000059e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.162000000000000116e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.164000000000000035e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.166000000000000092e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.168000000000000010e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.170000000000000068e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.172000000000000125e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.174000000000000044e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.176000000000000101e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.178000000000000019e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.180000000000000077e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.181999999999999995e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.184000000000000052e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.186000000000000110e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.188000000000000028e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.190000000000000085e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.192000000000000004e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.194000000000000061e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.196000000000000119e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.198000000000000037e-01,0.000000000000000000e+00,0.000000000000000000e+00
