s,x,y,kappa
4.240400667779632982e-01,1.031777196767770105e-01,2.882163334522666043e-01,2.549941290175471664e+00
4.257095158597662965e-01,1.026656466853659577e-01,2.898053070555776101e-01,2.581987686929362091e+00
4.273789649415692948e-01,1.021467297408040070e-01,2.913920587590927980e-01,2.611664594858334354e+00
4.290484140233722932e-01,1.016208999534941454e-01,2.929765330236990817e-01,2.639107572375012367e+00
4.307178631051752915e-01,1.010880948003680113e-01,2.945586753206309583e-01,2.664444139130657696e+00
4.323873121869782898e-01,1.005482577781209308e-01,2.961384320985195884e-01,2.687794337434486369e+00
4.340567612687812882e-01,1.000013380500887061e-01,2.977157507821115989e-01,2.709271299242082431e+00
4.357262103505843420e-01,9.944729014207859263e-02,2.992905797422724667e-01,2.728981701889381384e+00
4.373956594323873404e-01,9.888607362259001221e-02,3.008628682969373136e-01,2.747026239727040853e+00
4.390651085141903387e-01,9.831765283565026270e-02,3.024325666829305037e-01,2.763499995073512849e+00
4.407345575959933370e-01,9.774199661527184502e-02,3.039996260547544460e-01,2.778492826775293967e+00
4.424040066777963354e-01,9.715907803642616358e-02,3.055639984668222509e-01,2.792089692416606095e+00
4.440734557595993337e-01,9.656887417731463419e-02,3.071256368586418595e-01,2.804370947049186658e+00
4.457429048414023320e-01,9.597136588160433412e-02,3.086844950478556115e-01,2.815412632375399404e+00
4.474123539232053304e-01,9.536653754284837858e-02,3.102405277165913855e-01,2.825286729397145979e+00
4.490818030050083842e-01,9.475437690543080105e-02,3.117936903953151262e-01,2.834061384739167799e+00
4.507512520868113826e-01,9.413487486443357366e-02,3.133439394532960831e-01,2.841801133046225836e+00
4.524207011686143809e-01,9.350802528083572429e-02,3.148912320858111014e-01,2.848567096424521772e+00
4.540901502504173792e-01,9.287382480543739105e-02,3.164355263016417341e-01,2.854417170457221431e+00
4.557595993322203776e-01,9.223227271445330611e-02,3.179767809091250119e-01,2.859406193918800465e+00
4.574290484140233759e-01,9.158337075319129827e-02,3.195149555024014432e-01,2.863586107005927417e+00
4.590984974958263742e-01,9.092712298535592097e-02,3.210500104487435946e-01,2.867006102376135068e+00
4.607679465776293726e-01,9.026353565176450933e-02,3.225819068749052332e-01,2.869712764602891930e+00
4.624373956594324264e-01,8.959261703648283004e-02,3.241106066533370189e-01,2.871750200992383650e+00
4.641068447412354248e-01,8.891437734001540749e-02,3.256360723882890662e-01,2.873160164543119066e+00
4.657762938230384231e-01,8.822882855920816114e-02,3.271582674018225223e-01,2.873982169429997846e+00
4.674457429048414214e-01,8.753598437354125072e-02,3.286771557197572524e-01,2.874253230134032222e+00
4.691151919866444198e-01,8.683586003750547178e-02,3.301927020575807226e-01,2.874009840110642422e+00
4.707846410684474181e-01,8.612847227877373779e-02,3.317048718063471680e-01,2.873284287699161332e+00
4.724540901502504164e-01,8.541383920189016266e-02,3.332136310185948580e-01,2.872108563676781134e+00
4.741235392320534148e-01,8.469198019730111993e-02,3.347189463942719101e-01,2.870512523632513080e+00
4.757929883138564686e-01,8.396291585726792239e-02,3.362207852659273022e-01,2.868524366634581657e+00
4.774624373956594670e-01,8.322666789229044015e-02,3.377191155858412230e-01,2.866170710940994404e+00
4.791318864774624653e-01,8.248325905411352243e-02,3.392139059123835398e-01,2.863476672247898591e+00
4.808013355592654636e-01,8.173271306391780011e-02,3.407051253961491111e-01,2.860465938099077121e+00
